3082, 21, False, True, False, 1, 0, 0, 0, 0, 0, "None", "A Lot", 0, True, "Major Hardware Failure", "Loved bullying the red team, climber broke", ""
2518, 21, False, True, False, 0, 0, 0, 1, 0, 1, "None", "None", 0, False, "No Problems", "", ""
5541, 21, False, True, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, True, "No Problems", "did about nothing", "just drove around aimlessly for the most part"
3018, 21, False, True, False, 1, 0, 1, 6, 0, 3, "None", "None", 0, False, "No Problems", "", "5"
7028, 21, False, True, False, 3, 0, 1, 14, 0, 2, "None", "None", 0, False, "No Problems", "No comment", ""
4536, 21, False, True, False, 0, 0, 0, 0, 2, 0, "None", "None", 0, False, "Minor Hardware Failure", "Problems moving", ""
525, 22, False, True, True, 0, 0, 1, 6, 0, 0, "None", "None", 4, True, "No Problems", "", ""
4539, 22, False, False, False, 0, 0, 0, 0, 2, 0, "None", "None", 0, False, "Solid Light (Disabled)", "Got disabled by blue bot. blue bot got under it", ""
3023, 22, False, True, False, 0, 0, 0, 0, 1, 3, "None", "None", 4, False, "No Problems", "", "5"
5299, 22, False, True, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, False, "Solid Light (Disabled)", "I think it got disabled about half way through, there were two robots on top of it, so I couldn't really see it", ""
3038, 22, False, False, False, 1, 0, 0, 0, 4, 0, "None", "A Little", 2, True, "No Problems", "", ""
3691, 22, False, False, False, 0, 0, 1, 0, 0, 0, "None", "None", 0, False, "No Problems", "No comment", ""
4229, 23, False, False, False, 1, 0, 0, 0, 0, 1, "None", "None", 0, False, "Solid Light (Disabled)", "Had problems moving and then later got disability", ""
4664, 23, False, False, False, 0, 0, 0, 1, 0, 0, "None", "A Little", 0, True, "No Problems", "", "had some troubles"
2181, 23, False, True, False, 0, 0, 0, 0, 0, 0, "None", "None", 0, False, "No Problems", "No comment", ""
2515, 23, False, True, False, 2, 0, 0, 0, 0, 1, "None", "None", 2, False, "No Problems", "", "2"
2202, 23, False, True, True, 4, 0, 0, 20, 0, 0, "None", "None", 3, True, "No Problems", "", ""
2823, 23, False, False, False, 0, 0, 0, 0, 0, 1, "None", "A Lot", 0, False, "No Problems", "Bad Opinion Get Jumpscared!", "Yes"
5996, 24, False, True, False, 0, 0, 0, 2, 0, 2, "None", "None", 2, True, "No Problems", "", ""
6420, 24, False, True, False, 2, 0, 0, 7, 0, 3, "None", "None", 4, False, "No Problems", "", "6"
